再次出发之纽约遇见你的评论：
赤赤是小赫,10,人云亦云的高分片，同时代最差的两个花瓶出演了一出小清新闹剧……
如释重负,20,看过了一夜风流，再看罗马假日，就觉得罗马假日的剧情不真实，人物内心的演变太突兀牵强。
小风圈,20,一群屌丝靠意淫奥黛丽.赫本女神高潮的无聊电影，赫本当然漂亮美丽，但是跟我有什么关系。
兜风,20,两分给美丽的赫本  我只觉得这样的爱情混有欺骗让我失望
yy,20,1赫本身材好好。2配乐总让我出戏猫和老鼠😂。3只是个简单的爱情片
简 约,10,骗欺利用人家赚钱还好意思喜欢人家
比巴巴比比巴卜,20,在寝室和室友一起看的，可能人一多就心乱，营造不出罗曼蒂克的氛围，看的非常无聊
软柳,20,远远比不上一夜风流 爱情的产生太生硬…
浪漫的逃亡,20,上古时期的电影，很难用现代的眼光去评判。人都想活在梦里，哪怕一天。
maruru,20,居然演技这么烂啊 怎么会那么有名
墨白白白白白,20,猜中了过程，猜不中结局 不喜欢男主
清,20,少时看完这部片子，意识到自己对爱情里的欺骗有多深恶痛绝。
顶艺集成吊顶批,10,就为看赫本全部打5分？，那杨颖所有电影都是5分，电影看不懂.
Athena Yang,20,傻白甜白羊座小公举的罗马被人卖之旅
你去过河边吗,20,看过《一夜风流》的人都会觉得这部模仿片简单幼稚没意思，还有，奥黛丽赫本，有演技吗？?
宇宙涡心慕斯,10,难以置信，这部片子能有这么高的分数
分裂,10,就是去看赫本的，然后看得我瞌睡
HLZ0405,10,为什么有人要觉得人人都得爱赫本
我是小朋友,20,没看完...好几次想看都看一点就看不下去了
吴旻,10,很无聊的片子~~~~
余一码,20,老片果然不适合我。简单、直白、玛丽苏，赫本还不是我的菜。
安和桥北,10,其实吧，奥黛丽赫本光环给这片子加了好多评分
大闹天宫的评论：
一血小王子,10,烂烂烂，我00后 ，觉得非常难看。
先进磁力棒,20,混亂...旋暈.....即使有上譯廠也無濟於事...
飞红成阵,10,不喜欢
一只嫖猫少女,10,唉，小孩子怎么可能会喜欢没有对白的动画片嘛还没有西游记还看呢我觉得
日耳man,20,5.2/10
橘子味泡泡,20,以今天的眼光看来，这部动画片并没有很大的缺陷。人物形象灵动可爱，画工精致，特别是天庭的祥云，和孙悟空腾云驾雾的时候，非常的写意，有点敦煌飞天壁画的感觉。难得的是画面并不单薄，很多时候一个画面里有很多人物同时在动，但是仔细看来，每个都很精致且神态各异，在花果山的部分，这点表现尤为明
doubanhub,20,西游记绝对不等于野蛮
皮皮哟,20,- -
ＰＯＴＵＳ,10,感觉在看农村过年
五年浪漫刑期,20,不爽
歹囡仔,20,不好看。
鯨,20,情怀分占大头吧，美术很厉害，但是故事其实讲得一般般
三俗男人,20,这片子都给那么高分，只是出于对国产动画的一种致敬。
H.K.X.L,20,外国的动漫我们学不来，但是我们的写意他们学不去。
hugdsun,20,不是我的菜，真看不出哪好
啊这,10,不要盲吹国产，中国六七十年代的动画明明画风诡异。
阿抚,20,纵使豆瓣评分再高也这样……
钟方源,20,在那个年代看来确实厉害，但现在回看不值一提。
作者老是不更,10,"Ae可以做出这种柔软灵活面团式的肢体效果，自己做的时候不觉得丑

戏剧配乐

齐天大圣像个孩子，孩子王。孩童时期的我们是最像齐天大圣的，天不怕地不怕，没读过书（被唐老师管教），自我为中心，不服管教。

仙女蛇精脸，童音，衣带飘飘恍若蛇尾
猴赛雷配色源头"
"""宛如..",10,披个国粹的外衣就能虚高成这样，佩服佩服
Cloud,20,跟原本的期望比起来，比较让我失望。戏曲的配乐乍听之下有一些新鲜，但是整部戏全部是这样的配乐就显得很吵闹，或许是我对京剧不感冒吧。里面的人物都是按照京戏的套路来设计的。分数都给了那个年代制作的不易。
熊猫崽崽,20,就不想给「还行」。
清风藤╰つ°,10,画风不喜，一星淡出。
张立里,10,没预告
速水蓝,20,TOP250.补mark。把这部作品捧上“神坛”才是中国动画的悲哀，除了美术比较讲究，还有啥可吹的？
仰泳的鱼,20,背景音乐太吵了 像京剧一样 不喜欢 没字幕
碎碎,20,为什么妖怪打架都要巨大化啊……很无力啊
小渔,20,长大了看着已经提不起劲…唉
喝咖啡不加糖,20,"疫情隔离期间看这部电影，真是感慨良多，似乎从不服管教的孙悟空的身上看到了我的影子。
大闹天宫的故事早就耳熟能详了，不同的是这次孙悟空没有被压在五指山下。
我看的是113分钟版，1小时53分59秒。"
彭先生,20,一般。观影体验还可以。但你要说比现在制作的好？兄弟，你这是否认人类信息技术的革命成果。现在我们缺的是好故事，而不是制作。制作基本已经登峰造极了，好故事也有很多，只是一堆稀烂的东西。这种老制作我们可以惊叹鬼斧神工，但硬要封神，我觉得不妥。
JET,10,看不下去，好吵。比央视86版强的恐怕只有原著了。
小美Gemini,10,我之前打一分的电影从不快进，但是这个不快进真不行。用豆瓣的应该都是大人了吧，为啥要给这种给小孩看的打这么高的分呢？这也不是儿童app啊？
"samp,dwq213w12",10,"政治意味浓厚,宝莲灯比不过这个?宝莲灯才是中国动画现代化的"
俎瑞彩,20,剧情上还是很流畅的。只可惜同类的看的太多了，一点新鲜感都没有。必须要开童年滤镜才能觉得好看的电影了。
February.,20,好吧 我看的还是3D版的。。可能我的审美水平太低。。实在是不怎么感冒。。
浮躁,10,形象比较经典，内容就不说了
博览壮阔,20,没感觉……
化墨,20,戴着3D眼镜在影院睡着了，如果不是为了在春节带父母看电影，肯定不会为它买单
腥风血雨,10,牛逼
天地沙鸥,20,比我老了快三十年的动画片，剧情节奏缓慢，画面out，看的中间睡着了好久。不知为何，看动画的过程中，不断回想起幼年在乡村时的无知和农村农民的愚昧，在山间那段接近自给自足的乡村生活，给我留下了太深的烙印。此外，逼着自己打卡完全部豆瓣top250的行为，显得强迫症比较足，后续择片再看。总体两星吧。
施索同学,20,二刷。这是小时候看过的电影，第一遍是在电视台看的，现在重温觉得故事还是太单薄了，大闹天宫里面孙悟空的形象与其说是一个反抗者倒不如说是强盗加流氓，三观不正而且举止鲁莽，砸了别人家还自诩为正义者。最后与原著相悖充满了媚俗的结局让人无比反胃。当然天庭里暗喻政治斗争的场面还是大有看头的。
小姚的吉姆餐厅,20,这不是我的童年，概称不上是我的经典。如果不是免费观影，我也不会去看。故事逻辑性没有自恰，到最后我也不知道讲了个什么所以然。就画面而言更不用多说，一格画定在那里，也可以配音。当然年代感是我唯一能够原谅的地方了。配不上豆瓣top250。
Pepsi,20,不太喜欢。。中国风。。配乐敲锣打鼓。。真是欣赏不了。。
lost,10,60年后来看  并不好
许思仙,10,当时的好电影就这种水平！画功烂，配音一般，节奏慢，剧情像走过场一样，看得人昏昏欲睡
光子,10,如果是站在那个技术发展尚不成熟且信息收集能力不强的年代去看，我能够试着理解这部动画电影为什么出现在国内的榜单中。但是时至今日，它仍然占着豆瓣TOP250的前列，我就不能理解，抛去情怀等各种表象和附加因素去看故事本身和动画技术含量，这就是一部不新鲜的故事和难以叫好的动画技术所组合的动画电影。情感影响选择，容易导致犯错，真正使得客观公正的是理性，是不掺杂任何私人感情的理性判断，对于评分而言，必须理性与客观。
好好学习,20,"过时了就是过时了，
哪里好了？"
臧淼,10,未看
楚原,20,"现在看来，挺粗糙的
最不喜欢的是配乐
天宫玉帝我觉得很怪，就和沉香里的二郎神一样的感觉"
liyyxi,20,又是代沟。
Gillian李小桐,10,年代代溝，以年代性華語動畫來說更喜歡魔法阿媽
不忘牧笛和原野,10,孙悟空是母猴
windy,20,看不下去，太老了，不习惯京剧
塔利班班长,20,行
HAO,20,注定被时代遗忘的早期作品，只可惜中国后人不争气，仅此一部，通过这种缘由奉为神作，我不想打五星。即使我们全国打五星，不代表地球上其他人都没有审美。两百万人看，却只有两百不到的影评。
momo(who怕who,10,画得不错
Osion,20,5/10
Mr. East,10,国产巅峰
Nanae,20,时代性的电影要放在那个时代下来欣赏，如果是这个标准，那就是佳作。但是我还是用现在观影的角度去看这个作品，还是有太多局限性，比如人物脸谱化，台词生硬，但是瑕不掩瑜，还是值得肯定。
帽子船长💂💂,20,一分给情怀，一分给配音和伴奏。还是那句话，并不能因为它是五十年前的电影，看的时候就报以宽容，这不对，电影不应该这样看。
YI-易,10,觉得好看？？？
にぃな,20,這高分評價全是給當年那些動畫人的吧，但是這版就是不好看，從小就不愛看這版。
YO,10,配乐真的是折磨
小神棍,20,一般般吧，把玉帝塑造得太白痴，有种众人皆傻，猴子最智的感觉。
魏式in,20,弼马温、齐天大圣
😶Jackie.J🙃,20,为小时候看过的英雄今天再来打卡一次，可惜这个年纪再看已经不觉得好看了
真-飞天精灵鼠,10,被吹上天了平衡一下，1961年的作品真是难得，但是总抱着过去的光辉可是走不出来的。果然我对这种风格没多少感情啊。
名叫左以,20,太中国味了
T-Rex,10,没什么特别的
橡皮鸟,20,这加的都是年代分吧？的确画面和音乐都很精美，看得出那时候的人为此付出了很多努力，但是这剧情改得真的叫我失望。
周宇勋,20,国产动画电影的代表作品。
Ayee.,10,。。。
已注销,10,太老了，不值这分
喵帕斯帕斯,20,角色没有起伏，转变只要一瞬间。配乐让我以为在看戏曲，很吵。不是因为年代久远就打一星了。
顶艺集成吊顶批,20,很一般，神仙比贵的丑
General先生,20,年代太久远了，和现在的动画相比有极大的差距。
liverick,20,在那个年代很好吧，2020看起来太朴素
付明,20,2000/_/_
乐乐,20,一锅乱炖。
伟大的搏起,10,看不下去
六病,20,61年的动画   做成这样确实厉害  但没想到半个多世纪了  中国动画真是不进步啊
五陵轻薄儿,10,中国的怎么了？
A东,10,经典是放多少年拿出来都是好看，这片子音乐和画面落后可以了解，毕竟那么久了，剧情还是中国古典名著西游记，没有改编创新，我想不出来给高分的理由，情怀吗？
枯对晚天,20,9.3分的情怀分......巴特我的童年情怀特不是这个版本
诚康,20,比哪吒闹海强点
wyxPatrick,10,个人认为评价影视作品不能以创作时期的水准作为衡量标准，可能它曾经是数一数二的作品，但在60多年后的今天，显然这样一部动画电影在任何一方面都无法达到及格线，不能因为情怀而丢失了评价准则
WJL·CQNU,20,比《天方奇谭》更戏曲，人家还有曲折起伏的故事，但它大部分只有打戏，毫无动作设计。
当时明月在刘鑫,10,差
妳微笑時真美,10,只能說 垃圾
遠路雲,20,色调好差 片尾倒是挺美的
C.W.,10,贵国最高的艺术成就就是一部猴戏吗
🧐,20,过去的就让它过去吧
阿呆,20,那么回事
意识雪,20,04年的纪念版真的很一般，配音还是靠老一辈
陆离,20,蚓无爪牙之力，筋骨之强，上食埃土下饮黄泉，用心一也；蟹六跪而二螯，非蛇鳝之穴无可寄托者，用心躁也。
Xiiii,20,看两分钟就走神。。。暴力和各种中国特色
昔日宗室之仪,20,配乐很吵，表达的感觉有些奇怪，不是很喜欢。
泰山,20,京剧戏份十足，总体来讲还可以。
历代星辰监护人,10,60年代的老片子，我承认能拍成这样真的是相当流弊了，但是站在今天时代对动画电影的衡量标准来看，或者是个人角度来说呢，觉得这电影不是很吸引我，大闹天宫的故事本身就家喻户晓了，片子不断出现各种京剧声有点嘈杂，故事也没有什么太出色的创新，就是把西游记里面的大闹天宫翻拍了一下而已，至于画面精美度就不用说了，非常粗糙，不过以当时年代这可能已经很玩美了吧
吾心似秋月,10,今日看到开头就退出了，时代限制了想象力：天马
豆友156181590,20,借用热评：“这个无需评论。”
奔跑的土豆,20,一直无法欣赏京剧，只觉得吵
首席品鉴官,20,中国动画，烂片经典。
Dunkleosteus,10,为今日，不为昨天
凡″,10,呵呵看不懂
浮沉ztn,20,虽然说应该支持国产动画 但评分其实虚高了。没有剧情，二十分钟就能说完，愣是拍了一个多小时，看的要睡着。
momo,20,其实并不好看，只是小时候可看的东西太少了
冬暖,20,真心不好看
速度外正,20,那时就出来这么多可爱的动画，那些创作者也一定很可爱吧
土鳖文盲,20,这片子岁数大，放当年实属不易
荣誉万州人,20,优点和缺点一样少
钱春秋,20,9.3的高分全是给动画工作者的，哈哈
晚,20,"To be a princess, you have to believe you are one. You’ve got to walk the way you think a princess would walk. Smile and wave, and just have fun.要想成为公主，你得相信自己就是一个公主。你应该像你所想象中的公主那般为人处世。高瞻远嘱，从容不迫，笑对人生。——《公主日记》"
半梦半醒半疯癫,20,悟空 哪里逃
独舞的剪刀,10,"放五十年前看可能得个高分，可是现在怎么还保持住的？低幼得很啊。
有点皮影戏的感觉。"
豆友219949432,20,孩子说不好看~
天上白玉京,10,偷偷打个一星
进击的乐闻,20,故事过于流水账而缺乏起伏，人物营造也缺乏饱满。
豆友244480812,10,中国动画片已经越来越厉害了，这就表示中国技术在进步，肯定很快就会超过其他国家，以后越来越好，值得期待，
顺德彩虹第一人,10,之前提到的80年代的电影已经觉得烂了，那这部更不用说了，全程快进看完的捏，说不上什么感受，说的都是意料之中的感受，能进TOP250不就是那代人的感受吗，不得不说现在豆瓣这版块还是被80年代占领着，我打个1星把，我想看到他掉下250榜，反正我很不喜欢，就是说孙悟空大闹天宫那段，只不过加上了动画的元素罢了，我甚至忘记了结尾，就这样吧，我离去了，不多做评价。刚刚又看了一边结局，发现还真就没有结局，闹完就完事了，电影就结束了。
未来的未来,10,2
ω超ω,20,这如果在70、80年代绝对应该算不错的，但现在来看，这个画风，这不能对比黑白电影，真人拍的，只要演的精彩，照样是高分，二郎神跟哪吒也画的太丑了，不忍直视
西装马小胖,20,孙悟空太强，还得被削
燕京汽水,10,闹剧！脑残！
金金,20,经典是经典 声音音乐是精髓 但是我真的看不下去呀！！！要疯了
曾许浪漫第一流,20,恐怖的风格估计会给童年留下阴影吧
学之,20,"只能2星。
过时就是过时，没什么好追忆的。"
yuanshangcao,20,以前可以打5星，不过么，要平心而论啊。这部动画片是各类视觉化设定的鼻祖。
撕裂的DNA,20,毕竟跟发展到现在相比，逻辑性或者剧情都是没必要探讨的，但要让我去忽略现在的审美去强行尬吹给个四五星，是不可能的，这样脱离了对电影本身的评价标准反而成了某种盲目爱国情怀？我觉得这同样是对大闹天宫的不尊重，但它毕竟是承载着我国传统文化艺术走向现代电影文化的一步经典启蒙之作啊。2分是一个真实，并且并不为亵渎的一种判断，并不认为是一种贬损，也完全不妨碍它成为影史的top100。
清虚子,10,"1.孙悟空吸引人的就是他的斗争精神，但他的品行真不咋样。龙王反悔不想送定海神针就强抢，那请问你孙悟空给龙王好处了吗，就只想索取？偷吃蟠桃、偷吃金丹，对别人不礼貌却要求别人尊敬他。说“泼猴”实在太恰当了。
2.此外《西游记》这个玩意儿反映的也就是现实中的官僚制度，搞人情世故那一套。有编制的下场都挺好，可把我恶心坏了。其中最让我难以接受的是我堂堂道家祖师，本该是超脱于世，逍遥天地间的人物，却对玉帝卑躬屈膝。简直令我想吐。
3.求求国内导演不要再依赖传统IP了，这些题材都拍烂了，不是哪吒就是孙悟空，让人审美疲劳。导演们真觉得会有很多票房吗？反正我作为00后是绝对不会买票去看的。"
有惧,10,看腻了
樹樹,20,曾经是经典 对于那个时候 确实制作不易 不过现在看着只剩情怀了
爱吃鱼的猫,20,排名这么靠前，看睡着了要。身体不舒服的时候看的，觉得背景音乐一直很聒噪。
甜馨,10,看的是阉割版，av画质，观影体验极差。完整版更是一团马赛克，观影体验更差。希望有生之年出国看吧。
bebye,10,曾经跟人讨论这部电影，它们说，必须好评，不然就算恨guo。
香冯你们的妹妹,20,我不喜欢看
梅芳竹青,20,看了大概一半，喜欢不来😂
张伟竖,20,中式动画到底是怎么形成自我风格的。
Leslie,10,看这片记忆了可不怎么样
对方正在输入...,10,垃圾片 av画质
anya,20,天
Etaon,20,感觉一般。。。难道童心难觅了
.,20,今天影视老师作业😢
doumi,20,不至于，童年滤镜也不至于
tang,20,年代久远
随心,20,以现在的眼光以及对西游记小说的理解，我没有看完
hector,10,emm，二郎神斗法斗不过孙悟空，老虎打不过狮子，太™的好了。
Sue,20,小时候看过印象不深。
猫木夏树,20,就那样，暴力和各种中国特色。
Yan,20,经典！
SPECTRUM,20,2.5
red会葡萄糖,20,画风让我有点害怕
廖洋焱,10,太老了，怀念但是很可悲。
喳酱_今天也要元,10,难看难看难看死了 我愿称之为垃圾垃圾垃圾
叉叉叉,10,什么玩意么
南风,10,把西游记拍成童话 是对西游记的侮辱。
byebye,10,不能再多！
王小明家的狗子,20,凑合看吧
川贝枇杷撸,10,太他妈难看了 给你一颗星是因为陈乔恩！
别打扰我看俊凯,20,"永远的经典。
不愧是孙悟空，胆子就是不一样"
WYLSRA,20,太上老君是噩梦
我不是猪,20,哈哈哈哈哈哈 这个电影 都很久很久以前的了  小时候觉得好好看啊  现在想想还有点怀念呢  是我的童年啊
一箩筐星星ing,20,50年过去了，中国动画不进反退，还有比这更可悲的事么。技术上止步不前，创意上才思枯竭。一群羊和两只狼的故事都被反复翻炒出N部，悲矣；当年号称十年巨制制出一部宝莲灯，贻笑大方矣。现在小孩的物质条件比我们好了n倍，但是我仍然觉得当年的我们是幸福的，因为有这么多优秀的动画片陪伴成长。
桥边姑娘SJ,20,一类风格的极致，一种手法的极限与其所能趋至的完美。
sidviciovs,10,小时候看的不记得详细内容了，不过一眼分高太离谱，给个一星
晴天,20,很优秀
China宫崎骏王奎,10,低能儿的作品!
banana,10,并不能算电影吧
蓝胖子,10,"这是不是我看的中国第一部动漫？
都不记得了，暴露年龄咯。
但是确实算不错的了，动画人物背景特效刻画的都非常不错呢。"
blbl,10,很一般。拉低下。
海鸟宝宝,20,七岁的时候看的
天魔,10,永远不能忘记上映日期: 1961  这是苍生悲鸣的时代
刹那么羽,20,看完后，不明所以，这东西为什么评分这么高，还top59，真的欣赏不来。已看30多万，影评139，什么玩意，大家都看不懂，但不敢乱批吗？
芥末榴,10,呸
勃朗宁,20,剧情较差，不推荐。
Carbon 10000,10,中国动漫一向都是有很多老土的情节。打来打去，斗来斗去，没有教会人任何道理，没有任何感情元素，中国动画一向都是这样。不知道为啥评分这么的高，看来喜欢这片的人都是脑残，明智的人都不想给评论。我劝中国动画多点学习国外动画，不要在那里浪费钱做垃圾。我写这么多算我有耐心。
半开,20,处处没逻辑。
╄→`.正义ぐǒ`,10,。。。
肝胆脾胃,10,就出了一部，一星
邓嘻嘻🖤,10,无休止的孙悟空  闹事
A.kun,10,如果说用现在的角度来看确实不在好看，但是当时能有这水平算可以了，当然跟大和号没的比，该片不过是戏剧宣传片罢了，评9分以上，会不会太高了，说实话如果现在放映你会去看吗？评9分的你会去看吗？
風月弒,10,这颠覆，渣。
多说无益,20,1.一部历史上载誉颇高的动画，现在的眼光看就一般了：一是京剧配乐吵，二是动画人物丑。2.老孙固然本领高强能大闹天宫，最后还不是被收服去接受教育了？个人和体制作对的后果就是这么无奈。3.猴哥年轻时的做派确实过瘾：“你是什么东西，敢管你孙爷爷？”
LLUVIA,20,不好
无名,20,狐狸与猴子的爱情
轻歌縵舞,10,"情节太差

周润发还有点看头

特效有点失望

和周星驰拍的西游降魔篇简直就不是一个档次！！"
南山南,10,这个电影的目的是为了爆米花的销量么
黑崎一护,10,不好看
图图,10,拍的还可以，向中国早期的动画制作人员致敬！
时间的灰烬,10,剧情狗血得不能再狗血，场面也SO SO
简单,10,如果只看动画效果可以一看，剧情就算了。一个字：烂！
惊艳一扣,20,还不错
Addie,10,66666
不要被他人左右,10,一般般
yjfhlfd,10,挺难的，国产片真不行
皮卡丘的熊,20,虽然票房不错 但真的不好看·~~
tg貓,10,超级后悔去电影院看。
Happy灬Face,10,？？？
马说与生狂,20,大闹天宫难道主旨就只是场面，断章取义，乱哄哄不知所云
豆友W7Fj1nf-V8,20,告诉告诉我，谁评的分
天堂电影院的评论：
撕撕撕,10,如果一个导演把夸张的煽情、低劣的催泪伎俩和投机主义的手腕儿附加在最纯粹的对电影热爱、理想和情怀上，那这无异于出卖灵魂。
呀，貂貂,20,完全无感，找不到泪点在哪里，170分钟版本简直又臭又长，打低分跟情节平淡无关，侯孝贤导演的恋恋风尘都能欣赏的来，但这部片子简直让人昏昏欲睡，大概是和我气场不合吧。另外对擅自剥夺他人的人生选择权这种情节简直不能忍，居然还有很多人赞许这种行为，再扣一星
旅途人生,10,讲述一对忘年交用电影见证成长的故事，见证了电影发展的历程，多多的爱情人生故事。但问题是庸长的电影完全缺乏高潮，评价一部电影不只是看他的故事与立意，更要看他的表达形式，这点来说电影无疑是非常失败的！文艺片不是不好，但讲一个具体的小事，远比大杂烩要好得多！
archimboldi,20,很有名。然而不知道它有名在哪里。我估计看了个假电影。
人x太多,10,这部电影我挑战了三次都没办法完整看完，导致我又不能彻底地给它一个干净利落的差评，只能说有一小撮top类电影你不能抱着期待去看。这故事正常到我真的不觉得有什么意思可以把它放到大荧幕里面，考虑到时代变迁环境巨变的问题，现在看这种走出农村奔向城市争名逐利更是不合时宜难有同感，哪怕放到老一代的语境里面，你怎么断定活在小地方就必然不幸、走到罗马就会飞上枝头变凤凰，老心灵鸡汤了。还是那句话，小资阶级的忧伤，觉得自己是金子，应该到城里去发光，什么爱情友情亲情基情牺牲了都是必要的，呆在小地方就是埋没人才，跟幸福来敲门一样，都是检验阶层的好片，本身是不是好片就难说了。
我不在这,20,完整版太可怕了，真非必要。alfredo剪掉了吻戏，也剪掉toto的爱情，然后再告诉你为了成功没有什么不可以，这么讲也成，就是太生硬，白瞎了那么多好镜头。
气急败坏女疯子,20,电影音乐很伤感 喜欢变老的2人 女主角真漂亮。艾佛特以为他当初的干涉是为了多多的未来，为了让他逃离这个小世界，谁知却让他错失了爱情，让他一辈子生活在愁苦的回忆里。生活中没有了爱，要那些虚无的名利还有和意义？
╯-╰,20,最受不了这种广受好评却很无聊的片
四勒个眼,20,全程节奏慢，刻意又矫情。是我审不了的美。 要我做编剧我把他压缩成几组5分钟小故事。6-8个就全部叙述完了，不见得思路不能延续
无敌大水妞,20,导演剪辑的这多出的一个小时，像在被喂屎，恶心的五味杂陈。为你着想的Alfredo 像不像你爸妈，你亲戚和为你好的好朋友？以爱的名义，帮你把这一生的重要决定给做了，让你都没得选。他过杂了自己的人生，哪来的底气可以做出你想要的决定？最后的吻戏在导演剪辑版里，就像贱人的炫耀，味道全变了。我让你得不到你爱的女孩，现在是一些电影里的爱情美好的样子，你去憧憬美好吧，不谢
你胖你也喘,20,可能看的加长版的原因，剧情格外的拖沓。很多转折挺硬的，细究起来bug很多。
小小白药不能停,10,垃圾死了。怎么这么高评分？
H.K.X.L,20,可以了解很多电影的历史，但是男主角越长越残。但是他小时候实在是太可爱了，不忍给1星。纪和冷极力恳求。
Valentina,20,不知何故，反正我是看不下去看了个开口后就各种快进，依然看不下去
炸酱面,20,记得第一遍看本片，好像是在说一个关于时过境迁、物是人非的故事，但是第二次看本片（影评+精缩），感觉本片好像是在说人生如何能圆满。老头阻止了穷小子和富家女的爱情，认为这样的爱情就跟自己讲的那个童话故事一样，二人不会有好结果的，与其那样还不如像童话故事里求爱的士兵一样，在公主屋檐下的第99天之际，功败垂成地选择离开，因为与其让公主为难，不如主动离开让公主执念一辈子，所以老头暗地里阻止了他俩的爱情，并鼓励穷小子出去闯荡，认为这样对两人都好。然而穷小子虽然闯出了一片天，但却不幸福。你说这种剧情怎么能与《西西里的美丽传说》和《1900》媲美呢？不懂不懂。
爱多一点,10,分太高，镇住我了。好几年了都没敢看。今天沐浴更衣之后，斗胆花了3个小时看完了。给1星拉一下分吧。①tuotuo三十年没回老家看妈妈和妹妹。为什么？因为瞎眼老头的交代吗？有人说，这是西方价值观，人家父母跟子女就是那么的平等、独立，自由。可是，不讲身份的自由恋爱，不也是西方的价值观吗？老头凭什么拆散人家？老头子估计是认为来人门不当户不对吧？可门当会对好像是我们东方的价值观哈！这不搞糊了吗？这哪点看出老头的好了？②你老头子怎么就认为tuotuo跟跟人家女孩在一起之后，人生就会失败呢？你怎么就认为tuotuo到了罗马就一定会成功呢？万一他再罗马一直是个农名工怎么办？万一成了混混怎么办？③最后的结局也是刻意的很。tuotuo成了名导演，女的上大学嫁了个区议员。两个都混得好的很。真是郎才女貌啊？
brocceli,20,"要是之前不知道结尾就好了……

我再也不要看导演加长版了……"
史丹利,20,天呐！！我完全不感冒啊！！！
Cardinal,20,【D+】导演剪辑版 / 连同「海上钢琴师」的两部“时空三部曲”系列都没有说服我，如此元电影的主题却看不到分毫对于电影本身的复杂指涉，而仅仅作为插入迷影元素和制造怀旧情绪的工具，又或者是回忆体叙事的一种见证。托纳多雷总是容易失去节制，这在三小时剪辑版中体现的更为明显。
洋葱圈,20,好吧我不喜欢也看不懂
必胜,10,都怪傻逼队友提前煽情过度，使我完全无法走进
插头,20,成长片，好冗长。受不鸟。看了一半多的
LowLee,20,任何事都要经过自己的大脑，千万不能人云亦云啊。我对意大利的坏印象越来越深了。看完这部影片以后，就了解二战时为什么意大利拖队友德国后腿了。有句话说的好，不怕神一样的对手，就怕猪一样的队友。扯远了
红色纱笼白衣裳,20,没找到point在哪里，正太部分加一分，afredo加一分，大叔多多的演技加一分，罗马兵役和爱情部分太水了，整体理解不上去。。。。
三藏法师,10,在深刻内涵出来之前，我已经睡个回笼觉了
飞林沙,20,我以为自己没有看懂，看了影评发现其实不过如此。两星也只是给最后的15分钟，我确实不懂这部电影哪里值得人感动。童年？回忆？失恋？忘年交？我不懂
跑跑,20,剧情一般.选的演员也不好.化妆也很烂.而且很矫情.为神马在豆瓣上得分这么高?
静水流深,20,我本人是倾向于两小时的版本，甚至不叫倾向了，我认为三小时的版本完全就是烂片，后面实在看不下去了，与初恋的重逢实在难以理解为何要加上这一段。前期童年部分我感觉节奏特别好，但到了青年时期讲述爱情却慢的看不下去，等到了中年回乡，有彻彻底底地意淫之感。这个导演的电影我欣赏不来，海上钢琴师，西西里的美丽传说，都不是我喜欢的。
momo,20,恕我不能打高分。以片子在豆瓣地位似乎夸赞才是症痣正确，也是怀了很大期望去看。失望至极。很多情节和转折非常刻意，演员表演更刻意，好几处演员捂脸设计，表示尴尬只能捂脸？导演你在导幼儿园剧场么？片子三观更无法赞同：必须离开村子去大城市勉强说得通，不许回故乡不许有思乡之情不许和家人朋友联系是什么鬼？那还是人么？？？然后居然还做到了失联几十年让老妈找寻几十年？？？难道我看了部假片子！
巴格韦尔,20,太长了，故事也不怎么吸引人，没想象中那么好，强忍着看完的。
格林,10,Alfred一出场就一股倒霉味儿，好机油一辈子！这才是真爱！爱情只能让人傻逼了啦。回顾了一下电影发展历程。热闹俗套的意大利励志片儿，在心情不好的时候打发时间还行，好俗的桥段看了前面猜到后面。看着年轻人傻逼纯爱神马的真讨厌。拖沓，快进地看完了，太尼玛长了
大音希声,20,不知道为什么 没有我想象中的好
陈牛,20,待批判 6.0/10
隐慝,10,盗梦空间的鼻祖，真实和虚幻现代性问题的深刻探讨，但是没有答案，终究只是一个法西斯时代残留的父亲的故事
Yijun He,20,看的意大利片子越多对意大利越没好感。
眉毛不打架,20,隔了20年的今天 依旧不能体会当中几经斟酌却欲罢不能的复杂的感情 也许我还是不适合观看文艺片~~~~~~
清音,20,好无聊的片子，看了好久才看完，上当了，我一直一位封面是个老太太和小孩，看完都没看到老太太和小孩，原来是个老头子。。。。
易璟笙,20,非常失望的电影。从剧情来说，我能理解阿尔弗雷多是令男主角最终成为这样人物的主线，甚至包括运镜的奇妙，车站那突兀小男孩的配置，甚至能清楚明白这部电影想让我感受到什么。作为女权主义者（应说平权主义者都是女权主义者），导演对女性角色刻画的Pale and arrogant令人生理不适。尽管描写了寡妇母亲的不易，却更多地站在了男主角的视角去描写家庭成为他着迷电影的阻碍，最后几十年不管不问，用出钱起了大房子就可以“原谅”一个甚至没有电话号码的儿子。插入安娜作为妓女的部分，非常突兀而且不必要。女主角的核心吸引力，就是大城市女孩的与众不同，她的美貌，没有任何有深度的刻画。甚至用女主角回大城市，作为阿尔弗雷多令托托去罗马的契机。男主无论对电影和女主角的着迷，都超过了正常范围。男性视觉下的自负自私梦想之歌。
